Plot_Name,Folder,Label,iframe
top_site_count,STAMPEDE/Top_Site_Count,MAP2K2,3577
top_variant_count,STAMPEDE/Top_Variant_Count,MAP2K2,3579
var_type_distribution,STAMPEDE/Var_Type_Distribution,MAP2K2,4381
gene_lollipop,STAMPEDE/Gene_Lollipop,MDM2,3923
top_site_count,STAMPEDE/Top_Site_Count,MDM2,3581
top_variant_count,STAMPEDE/Top_Variant_Count,MDM2,3583
var_type_distribution,STAMPEDE/Var_Type_Distribution,MDM2,4383
gene_lollipop,STAMPEDE/Gene_Lollipop,MDM4,3925
top_site_count,STAMPEDE/Top_Site_Count,MDM4,3585
top_variant_count,STAMPEDE/Top_Variant_Count,MDM4,3587
var_type_distribution,STAMPEDE/Var_Type_Distribution,MDM4,4385
gene_lollipop,STAMPEDE/Gene_Lollipop,MED12,3927
top_site_count,STAMPEDE/Top_Site_Count,MED12,3589
top_variant_count,STAMPEDE/Top_Variant_Count,MED12,NA
var_type_distribution,STAMPEDE/Var_Type_Distribution,MED12,4387
gene_lollipop,STAMPEDE/Gene_Lollipop,MET,3929
top_site_count,STAMPEDE/Top_Site_Count,MET,3591
top_variant_count,STAMPEDE/Top_Variant_Count,MET,3593
var_type_distribution,STAMPEDE/Var_Type_Distribution,MET,4389
gene_lollipop,STAMPEDE/Gene_Lollipop,MLH1,3931
top_site_count,STAMPEDE/Top_Site_Count,MLH1,3595
top_variant_count,STAMPEDE/Top_Variant_Count,MLH1,3597
var_type_distribution,STAMPEDE/Var_Type_Distribution,MLH1,4391
gene_lollipop,STAMPEDE/Gene_Lollipop,MSH2,3933
top_site_count,STAMPEDE/Top_Site_Count,MSH2,3599
top_variant_count,STAMPEDE/Top_Variant_Count,MSH2,3601
var_type_distribution,STAMPEDE/Var_Type_Distribution,MSH2,4393
gene_lollipop,STAMPEDE/Gene_Lollipop,MTOR,3935
top_site_count,STAMPEDE/Top_Site_Count,MTOR,3603
top_variant_count,STAMPEDE/Top_Variant_Count,MTOR,3605
var_type_distribution,STAMPEDE/Var_Type_Distribution,MTOR,4395
gene_lollipop,STAMPEDE/Gene_Lollipop,MYC,3937
top_site_count,STAMPEDE/Top_Site_Count,MYC,3607
top_variant_count,STAMPEDE/Top_Variant_Count,MYC,3609
var_type_distribution,STAMPEDE/Var_Type_Distribution,MYC,4397
gene_lollipop,STAMPEDE/Gene_Lollipop,MYCL,3939
top_site_count,STAMPEDE/Top_Site_Count,MYCL,3611
top_variant_count,STAMPEDE/Top_Variant_Count,MYCL,3613
var_type_distribution,STAMPEDE/Var_Type_Distribution,MYCL,4399
gene_lollipop,STAMPEDE/Gene_Lollipop,MYCN,3941
top_site_count,STAMPEDE/Top_Site_Count,MYCN,3615
top_variant_count,STAMPEDE/Top_Variant_Count,MYCN,3617
var_type_distribution,STAMPEDE/Var_Type_Distribution,MYCN,4401
gene_lollipop,STAMPEDE/Gene_Lollipop,MYD88,3943
top_site_count,STAMPEDE/Top_Site_Count,MYD88,3619
top_variant_count,STAMPEDE/Top_Variant_Count,MYD88,3621
var_type_distribution,STAMPEDE/Var_Type_Distribution,MYD88,4403
gene_lollipop,STAMPEDE/Gene_Lollipop,NF1,3945
top_site_count,STAMPEDE/Top_Site_Count,NF1,3623
top_variant_count,STAMPEDE/Top_Variant_Count,NF1,3625
var_type_distribution,STAMPEDE/Var_Type_Distribution,NF1,4405
gene_lollipop,STAMPEDE/Gene_Lollipop,NF2,3947
top_site_count,STAMPEDE/Top_Site_Count,NF2,3627
top_variant_count,STAMPEDE/Top_Variant_Count,NF2,3629
var_type_distribution,STAMPEDE/Var_Type_Distribution,NF2,4407
gene_lollipop,STAMPEDE/Gene_Lollipop,NFE2L2,3949
top_site_count,STAMPEDE/Top_Site_Count,NFE2L2,3631
top_variant_count,STAMPEDE/Top_Variant_Count,NFE2L2,3633
var_type_distribution,STAMPEDE/Var_Type_Distribution,NFE2L2,4409
gene_lollipop,STAMPEDE/Gene_Lollipop,NKX2-1,3951
top_site_count,STAMPEDE/Top_Site_Count,NKX2-1,3635
top_variant_count,STAMPEDE/Top_Variant_Count,NKX2-1,3637
var_type_distribution,STAMPEDE/Var_Type_Distribution,NKX2-1,4411
gene_lollipop,STAMPEDE/Gene_Lollipop,NOTCH1,3953
top_site_count,STAMPEDE/Top_Site_Count,NOTCH1,3639
top_variant_count,STAMPEDE/Top_Variant_Count,NOTCH1,3641
var_type_distribution,STAMPEDE/Var_Type_Distribution,NOTCH1,4413
gene_lollipop,STAMPEDE/Gene_Lollipop,NRAS,3955
top_site_count,STAMPEDE/Top_Site_Count,NRAS,3643
top_variant_count,STAMPEDE/Top_Variant_Count,NRAS,3645
var_type_distribution,STAMPEDE/Var_Type_Distribution,NRAS,4415
gene_lollipop,STAMPEDE/Gene_Lollipop,NTRK1,3957
top_site_count,STAMPEDE/Top_Site_Count,NTRK1,3647
top_variant_count,STAMPEDE/Top_Variant_Count,NTRK1,3649
var_type_distribution,STAMPEDE/Var_Type_Distribution,NTRK1,4417
gene_lollipop,STAMPEDE/Gene_Lollipop,NTRK2,3959
top_site_count,STAMPEDE/Top_Site_Count,NTRK2,3651
top_variant_count,STAMPEDE/Top_Variant_Count,NTRK2,NA
var_type_distribution,STAMPEDE/Var_Type_Distribution,NTRK2,4419
gene_lollipop,STAMPEDE/Gene_Lollipop,NTRK3,3961
top_site_count,STAMPEDE/Top_Site_Count,NTRK3,3653
top_variant_count,STAMPEDE/Top_Variant_Count,NTRK3,3655
var_type_distribution,STAMPEDE/Var_Type_Distribution,NTRK3,4421
gene_lollipop,STAMPEDE/Gene_Lollipop,PALB2,3963
top_site_count,STAMPEDE/Top_Site_Count,PALB2,3657
top_variant_count,STAMPEDE/Top_Variant_Count,PALB2,3659
var_type_distribution,STAMPEDE/Var_Type_Distribution,PALB2,4423
gene_lollipop,STAMPEDE/Gene_Lollipop,PCBP1,3965
top_site_count,STAMPEDE/Top_Site_Count,PCBP1,3661
top_variant_count,STAMPEDE/Top_Variant_Count,PCBP1,3663
var_type_distribution,STAMPEDE/Var_Type_Distribution,PCBP1,4425
gene_lollipop,STAMPEDE/Gene_Lollipop,PDGFRA,3967
top_site_count,STAMPEDE/Top_Site_Count,PDGFRA,3665
top_variant_count,STAMPEDE/Top_Variant_Count,PDGFRA,3667
var_type_distribution,STAMPEDE/Var_Type_Distribution,PDGFRA,4427
gene_lollipop,STAMPEDE/Gene_Lollipop,PDGFRB,3969
top_site_count,STAMPEDE/Top_Site_Count,PDGFRB,3669
top_variant_count,STAMPEDE/Top_Variant_Count,PDGFRB,3671
var_type_distribution,STAMPEDE/Var_Type_Distribution,PDGFRB,4429
gene_lollipop,STAMPEDE/Gene_Lollipop,PIK3CA,3971
top_site_count,STAMPEDE/Top_Site_Count,PIK3CA,3673
top_variant_count,STAMPEDE/Top_Variant_Count,PIK3CA,3675
var_type_distribution,STAMPEDE/Var_Type_Distribution,PIK3CA,4431
gene_lollipop,STAMPEDE/Gene_Lollipop,PIK3R1,3973
top_site_count,STAMPEDE/Top_Site_Count,PIK3R1,3677
top_variant_count,STAMPEDE/Top_Variant_Count,PIK3R1,NA
var_type_distribution,STAMPEDE/Var_Type_Distribution,PIK3R1,4433
gene_lollipop,STAMPEDE/Gene_Lollipop,POLD1,3975
top_site_count,STAMPEDE/Top_Site_Count,POLD1,3679
top_variant_count,STAMPEDE/Top_Variant_Count,POLD1,NA
var_type_distribution,STAMPEDE/Var_Type_Distribution,POLD1,4435
gene_lollipop,STAMPEDE/Gene_Lollipop,POLE,3977
top_site_count,STAMPEDE/Top_Site_Count,POLE,3681
top_variant_count,STAMPEDE/Top_Variant_Count,POLE,NA
var_type_distribution,STAMPEDE/Var_Type_Distribution,POLE,4437
gene_lollipop,STAMPEDE/Gene_Lollipop,PPP2R1A,3979
top_site_count,STAMPEDE/Top_Site_Count,PPP2R1A,3683
top_variant_count,STAMPEDE/Top_Variant_Count,PPP2R1A,3685
var_type_distribution,STAMPEDE/Var_Type_Distribution,PPP2R1A,4439
gene_lollipop,STAMPEDE/Gene_Lollipop,PTCH1,3981
top_site_count,STAMPEDE/Top_Site_Count,PTCH1,3687
top_variant_count,STAMPEDE/Top_Variant_Count,PTCH1,3689
var_type_distribution,STAMPEDE/Var_Type_Distribution,PTCH1,4441
gene_lollipop,STAMPEDE/Gene_Lollipop,PTEN,3983
top_site_count,STAMPEDE/Top_Site_Count,PTEN,3691
top_variant_count,STAMPEDE/Top_Variant_Count,PTEN,3693
var_type_distribution,STAMPEDE/Var_Type_Distribution,PTEN,4443
gene_lollipop,STAMPEDE/Gene_Lollipop,PTPN11,3985
top_site_count,STAMPEDE/Top_Site_Count,PTPN11,3695
top_variant_count,STAMPEDE/Top_Variant_Count,PTPN11,3697
var_type_distribution,STAMPEDE/Var_Type_Distribution,PTPN11,4445
gene_lollipop,STAMPEDE/Gene_Lollipop,RAC1,3987
top_site_count,STAMPEDE/Top_Site_Count,RAC1,3699
top_variant_count,STAMPEDE/Top_Variant_Count,RAC1,3701
var_type_distribution,STAMPEDE/Var_Type_Distribution,RAC1,4447
gene_lollipop,STAMPEDE/Gene_Lollipop,RAF1,3989
top_site_count,STAMPEDE/Top_Site_Count,RAF1,3703
top_variant_count,STAMPEDE/Top_Variant_Count,RAF1,NA
var_type_distribution,STAMPEDE/Var_Type_Distribution,RAF1,4449
gene_lollipop,STAMPEDE/Gene_Lollipop,RB1,3991
top_site_count,STAMPEDE/Top_Site_Count,RB1,3705
top_variant_count,STAMPEDE/Top_Variant_Count,RB1,3707
var_type_distribution,STAMPEDE/Var_Type_Distribution,RB1,4451
gene_lollipop,STAMPEDE/Gene_Lollipop,RET,3993
top_site_count,STAMPEDE/Top_Site_Count,RET,3709
top_variant_count,STAMPEDE/Top_Variant_Count,RET,3711
var_type_distribution,STAMPEDE/Var_Type_Distribution,RET,4453
gene_lollipop,STAMPEDE/Gene_Lollipop,RHOA,3995
top_site_count,STAMPEDE/Top_Site_Count,RHOA,3713
top_variant_count,STAMPEDE/Top_Variant_Count,RHOA,3715
var_type_distribution,STAMPEDE/Var_Type_Distribution,RHOA,4455
gene_lollipop,STAMPEDE/Gene_Lollipop,RIT1,3997
top_site_count,STAMPEDE/Top_Site_Count,RIT1,3717
top_variant_count,STAMPEDE/Top_Variant_Count,RIT1,NA
var_type_distribution,STAMPEDE/Var_Type_Distribution,RIT1,4457
gene_lollipop,STAMPEDE/Gene_Lollipop,ROS1,3999
top_site_count,STAMPEDE/Top_Site_Count,ROS1,3719
top_variant_count,STAMPEDE/Top_Variant_Count,ROS1,3721
var_type_distribution,STAMPEDE/Var_Type_Distribution,ROS1,4459
gene_lollipop,STAMPEDE/Gene_Lollipop,RPS4Y1,4001
top_site_count,STAMPEDE/Top_Site_Count,RPS4Y1,3723
top_variant_count,STAMPEDE/Top_Variant_Count,RPS4Y1,NA
var_type_distribution,STAMPEDE/Var_Type_Distribution,RPS4Y1,4461
gene_lollipop,STAMPEDE/Gene_Lollipop,SETBP1,4003
top_site_count,STAMPEDE/Top_Site_Count,SETBP1,3725
top_variant_count,STAMPEDE/Top_Variant_Count,SETBP1,NA
var_type_distribution,STAMPEDE/Var_Type_Distribution,SETBP1,4463
gene_lollipop,STAMPEDE/Gene_Lollipop,SETD2,4005
top_site_count,STAMPEDE/Top_Site_Count,SETD2,3727
top_variant_count,STAMPEDE/Top_Variant_Count,SETD2,NA
var_type_distribution,STAMPEDE/Var_Type_Distribution,SETD2,4465
gene_lollipop,STAMPEDE/Gene_Lollipop,SF3B1,4007
top_site_count,STAMPEDE/Top_Site_Count,SF3B1,3729
top_variant_count,STAMPEDE/Top_Variant_Count,SF3B1,3731
var_type_distribution,STAMPEDE/Var_Type_Distribution,SF3B1,4467
gene_lollipop,STAMPEDE/Gene_Lollipop,SMAD4,4009
top_site_count,STAMPEDE/Top_Site_Count,SMAD4,3733
top_variant_count,STAMPEDE/Top_Variant_Count,SMAD4,3735
var_type_distribution,STAMPEDE/Var_Type_Distribution,SMAD4,4469
gene_lollipop,STAMPEDE/Gene_Lollipop,SMO,4011
top_site_count,STAMPEDE/Top_Site_Count,SMO,3737
top_variant_count,STAMPEDE/Top_Variant_Count,SMO,3739
var_type_distribution,STAMPEDE/Var_Type_Distribution,SMO,4471
gene_lollipop,STAMPEDE/Gene_Lollipop,SOX2,4013
top_site_count,STAMPEDE/Top_Site_Count,SOX2,3741
top_variant_count,STAMPEDE/Top_Variant_Count,SOX2,NA
var_type_distribution,STAMPEDE/Var_Type_Distribution,SOX2,4473
gene_lollipop,STAMPEDE/Gene_Lollipop,SPOP,4015
top_site_count,STAMPEDE/Top_Site_Count,SPOP,3743
top_variant_count,STAMPEDE/Top_Variant_Count,SPOP,NA
var_type_distribution,STAMPEDE/Var_Type_Distribution,SPOP,4475
gene_lollipop,STAMPEDE/Gene_Lollipop,SRC,4017
top_site_count,STAMPEDE/Top_Site_Count,SRC,3745
top_variant_count,STAMPEDE/Top_Variant_Count,SRC,NA
var_type_distribution,STAMPEDE/Var_Type_Distribution,SRC,4477
gene_lollipop,STAMPEDE/Gene_Lollipop,SRSF2,4019
top_site_count,STAMPEDE/Top_Site_Count,SRSF2,3747
top_variant_count,STAMPEDE/Top_Variant_Count,SRSF2,3749
var_type_distribution,STAMPEDE/Var_Type_Distribution,SRSF2,4479
gene_lollipop,STAMPEDE/Gene_Lollipop,STK11,4021
top_site_count,STAMPEDE/Top_Site_Count,STK11,3751
top_variant_count,STAMPEDE/Top_Variant_Count,STK11,3753
var_type_distribution,STAMPEDE/Var_Type_Distribution,STK11,4481
gene_lollipop,STAMPEDE/Gene_Lollipop,TP53,4023
top_site_count,STAMPEDE/Top_Site_Count,TP53,3755
top_variant_count,STAMPEDE/Top_Variant_Count,TP53,3757
var_type_distribution,STAMPEDE/Var_Type_Distribution,TP53,4483
gene_lollipop,STAMPEDE/Gene_Lollipop,TP63,4025
top_site_count,STAMPEDE/Top_Site_Count,TP63,3759
top_variant_count,STAMPEDE/Top_Variant_Count,TP63,3761
var_type_distribution,STAMPEDE/Var_Type_Distribution,TP63,4485
gene_lollipop,STAMPEDE/Gene_Lollipop,TSC1,4027
top_site_count,STAMPEDE/Top_Site_Count,TSC1,3763
top_variant_count,STAMPEDE/Top_Variant_Count,TSC1,3765
var_type_distribution,STAMPEDE/Var_Type_Distribution,TSC1,4487
gene_lollipop,STAMPEDE/Gene_Lollipop,TSC2,4029
top_site_count,STAMPEDE/Top_Site_Count,TSC2,3767
top_variant_count,STAMPEDE/Top_Variant_Count,TSC2,3769
var_type_distribution,STAMPEDE/Var_Type_Distribution,TSC2,4489
gene_lollipop,STAMPEDE/Gene_Lollipop,U2AF1,4031
top_site_count,STAMPEDE/Top_Site_Count,U2AF1,3771
top_variant_count,STAMPEDE/Top_Variant_Count,U2AF1,3773
var_type_distribution,STAMPEDE/Var_Type_Distribution,U2AF1,4491
gene_lollipop,STAMPEDE/Gene_Lollipop,VEGFA,4033
top_site_count,STAMPEDE/Top_Site_Count,VEGFA,3775
top_variant_count,STAMPEDE/Top_Variant_Count,VEGFA,3777
var_type_distribution,STAMPEDE/Var_Type_Distribution,VEGFA,4493
gene_lollipop,STAMPEDE/Gene_Lollipop,VHL,4035
top_site_count,STAMPEDE/Top_Site_Count,VHL,3779
top_variant_count,STAMPEDE/Top_Variant_Count,VHL,3781
var_type_distribution,STAMPEDE/Var_Type_Distribution,VHL,4495
gene_lollipop,STAMPEDE/Gene_Lollipop,YAP1,4037
top_site_count,STAMPEDE/Top_Site_Count,YAP1,3783
top_variant_count,STAMPEDE/Top_Variant_Count,YAP1,3785
var_type_distribution,STAMPEDE/Var_Type_Distribution,YAP1,4497
